SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISABSEE_N_T,DISABSEE_YSOME_T,DISABSEE_YLOT_T,DISABSEE_YALL_T,DISABSEE_Y_T,DISABSEE_TOT_T,DISABSEER_T,DISABSEE_N_F,DISABSEE_YSOME_F,DISABSEE_YLOT_F,DISABSEE_YALL_F,DISABSEE_Y_F,DISABSEE_TOT_F,DISABSEER_F,DISABSEE_N_M,DISABSEE_YSOME_M,DISABSEE_YLOT_M,DISABSEE_YALL_M,DISABSEE_Y_M,DISABSEE_TOT_M,DISABSEER_M,DISABSEE_N_U,DISABSEE_YSOME_U,DISABSEE_YLOT_U,DISABSEE_YALL_U,DISABSEE_Y_U,DISABSEE_TOT_U,DISABSEER_U,DISABSEE_N_R,DISABSEE_YSOME_R,DISABSEE_YLOT_R,DISABSEE_YALL_R,DISABSEE_Y_R,DISABSEE_TOT_R,DISABSEER_R,DISABSEER_N_FU,DISABSEE_YSOME_FU,DISABSEE_YLOT_FU,DISABSEE_YALL_FU,DISABSEE_Y_FU,DISABSEE_TOT_FU,DISABSEER_FU,DISABSEE_N_MU,DISABSEE_YSOME_MU,DISABSEE_YLOT_MU,DISABSEE_YALL_MU,DISABSEE_Y_MU,DISABSEE_TOT_MU,DISABSEER_MU,DISABSEE_N_FR,DISABSEE_YSOME_FR,DISABSEE_YLOT_FR,DISABSEE_YALL_FR,DISABSEE_Y_FR,DISABSEE_TOT_FR,DISABSEER_FR,DISABSEE_N_MR,DISABSEE_YSOME_MR,DISABSEE_YLOT_MR,DISABSEE_YALL_MR,DISABSEE_Y_MR,DISABSEE_TOT_MR,DISABSEER_MR
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005011,Taze,တန့်ဆည်,162506,2124,241,239,2604,165110,1.5771303979165405,90953,1364,161,157,1682,92635,1.8157283963944515,71553,760,80,82,922,72475,1.2721628147637116,14237,101,9,14,124,14361,0.8634496204999651,148269,2023,232,225,2480,150749,1.6451187072551061,7822,56,4,7,67,7889,0.8492838129040435,6415,45,5,7,57,6472,0.880716934487021,83131,1308,157,150,1615,84746,1.9056946640549406,65138,715,75,75,865,66003,1.3105464903110464
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005012,Monywa,မုံရွာ,364919,6160,519,497,7176,372095,1.9285397546325536,195810,3727,316,291,4334,200144,2.1654408825645532,169109,2433,203,206,2842,171951,1.6527964361940322,203738,3286,246,219,3751,207489,1.8078066789082796,161181,2874,273,278,3425,164606,2.0807260974691077,108157,1999,144,113,2256,110413,2.0432376622318027,95581,1287,102,106,1495,97076,1.5400304915736125,87653,1728,172,178,2078,89731,2.315810589428403,73528,1146,101,100,1347,74875,1.798998330550918
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005013,Budalin,ဘုတလင်,121009,2094,224,212,2530,123539,2.0479362792316596,66865,1282,143,143,1568,68433,2.2912922128212996,54144,812,81,69,962,55106,1.7457264181758791,5122,66,16,6,88,5210,1.689059500959693,115887,2028,208,206,2442,118329,2.063737545318561,2756,40,10,5,55,2811,1.9565990750622555,2366,26,6,1,33,2399,1.3755731554814505,64109,1242,133,138,1513,65622,2.305629209716254,51778,786,75,68,929,52707,1.7625742311267951
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005014,Ayadaw,အရာတော်,152862,2292,310,305,2907,155769,1.8662249869999807,83286,1373,189,187,1749,85035,2.056800141118363,69576,919,121,118,1158,70734,1.6371193485452542,9439,62,3,12,77,9516,0.8091635140815469,143423,2230,307,293,2830,146253,1.935003042672629,5099,39,3,6,48,5147,0.9325820866524189,4340,23,0,6,29,4369,0.6637674525062943,78187,1334,186,181,1701,79888,2.1292309232926097,65236,896,121,112,1129,66365,1.7011979205906729
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005015,Chaung-U,ချောင်းဦး,103114,2295,336,210,2841,105955,2.681326978434241,55794,1376,207,122,1705,57499,2.965268961199325,47320,919,129,88,1136,48456,2.34439491497441,20899,902,94,34,1030,21929,4.696976606320398,82215,1393,242,176,1811,84026,2.155285268845357,11142,556,67,19,642,11784,5.448065173116089,9757,346,27,15,388,10145,3.824544110399211,44652,820,140,103,1063,45715,2.325276167559882,37563,573,102,73,748,38311,1.952441857429981
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005016,Yinmabin,ယင်းမာပင်,140012,1072,154,242,1468,141480,1.0376024879841674,74626,632,95,153,880,75506,1.16547029375149,65386,440,59,89,588,65974,0.891260193409525,4775,23,3,5,31,4806,0.6450270495214316,135237,1049,151,237,1437,136674,1.0514069976732956,2529,13,2,3,18,2547,0.7067137809187279,2246,10,1,2,13,2259,0.5754758742806552,72097,619,93,150,862,72959,1.181485491851588,63140,430,58,87,575,63715,0.9024562504904653
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005017,Kani,ကနီ,131412,2565,322,242,3129,134541,2.3256851071420606,70252,1479,200,145,1824,72076,2.530662078916699,61160,1086,122,97,1305,62465,2.089169935163692,4840,39,2,6,47,4887,0.9617352158788622,126572,2526,320,236,3082,129654,2.377095963101794,2644,21,1,5,27,2671,1.010857356795208,2196,18,1,1,20,2216,0.9025270758122743,67608,1458,199,140,1797,69405,2.589150637562135,58964,1068,121,96,1285,60249,2.132815482414646
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005018,Salingyi,ဆားလင်းကြီး,119566,1786,217,239,2242,121808,1.8406016025220018,64763,1043,125,148,1316,66079,1.9915555622815118,54803,743,92,91,926,55729,1.6616124459437636,5534,7,0,12,19,5553,0.34215739240050425,114032,1779,217,227,2223,116255,1.9121758203948218,3076,4,0,8,12,3088,0.38860103626943004,2458,3,0,4,7,2465,0.2839756592292089,61687,1039,125,140,1304,62991,2.070137003698941,52345,740,92,87,919,53264,1.7253679783718834
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005019,Pale,ပုလဲ,141495,1960,290,261,2511,144006,1.7436773467772178,75757,1092,180,168,1440,77197,1.865357462077542,65738,868,110,93,1071,66809,1.6030774296876171,4068,19,4,4,27,4095,0.6593406593406593,137427,1941,286,257,2484,139911,1.7754143705641445,2140,10,0,2,12,2152,0.5576208178438662,1928,9,4,2,15,1943,0.7720020586721564,73617,1082,180,166,1428,75045,1.9028582850289828,63810,859,106,91,1056,64866,1.6279715104985664
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005020,Katha,ကသာ,165384,1969,218,163,2350,167734,1.40102781785446,84011,1175,121,102,1398,85409,1.6368298422882832,81373,794,97,61,952,82325,1.1563923474035833,26330,344,38,20,402,26732,1.503815651653449,139054,1625,180,143,1948,141002,1.3815406873661367,13563,200,25,12,237,13800,1.7173913043478262,12767,144,13,8,165,12932,1.2759047324466442,70448,975,96,90,1161,71609,1.6213045846192518,68606,650,84,53,787,69393,1.1341201562117216
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005021,Indaw,အင်းတော်,119285,770,89,122,981,120266,0.8156918829926995,62836,476,60,80,616,63452,0.9708125827397088,56449,294,29,42,365,56814,0.6424472841201113,8471,52,2,4,58,8529,0.6800328291710634,110814,718,87,118,923,111737,0.8260468779365833,4594,35,1,1,37,4631,0.7989635068019866,3877,17,1,3,21,3898,0.538737814263725,58242,441,59,79,579,58821,0.984342326720049,52572,277,28,39,344,52916,0.6500869302290422
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005022,Tigyaing,ထီးချိုင့်,128453,1238,113,151,1502,129955,1.1557846947020123,65314,734,76,95,905,66219,1.3666772376508252,63139,504,37,56,597,63736,0.9366762896949918,13398,118,10,9,137,13535,1.0121906169190986,115055,1120,103,142,1365,116420,1.172478955505927,7061,67,5,7,79,7140,1.1064425770308124,6337,51,5,2,58,6395,0.906958561376075,58253,667,71,88,826,59079,1.3981279303982803,56802,453,32,54,539,57341,0.939990582654645
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005023,Banmauk,ဗန်းမောက်,111164,1300,112,92,1504,112668,1.3348954450243193,54610,729,74,60,863,55473,1.5557117877165467,56554,571,38,32,641,57195,1.1207273363056212,6142,17,4,2,23,6165,0.373073803730738,105022,1283,108,90,1481,106503,1.390571157619973,3269,10,2,1,13,3282,0.39609993906154783,2873,7,2,1,10,2883,0.346860908775581,51341,719,72,59,850,52191,1.6286332892644326,53681,564,36,31,631,54312,1.1618058624245102
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005024,Kawlin,ကောလင်း,143254,1751,166,126,2043,145297,1.4060854663207085,74340,989,117,69,1175,75515,1.5559822551810898,68914,762,49,57,868,69782,1.2438737783382534,21378,35,12,6,53,21431,0.24730530539872148,121876,1716,154,120,1990,123866,1.6065748470120937,11442,18,10,4,32,11474,0.2788914066585323,9936,17,2,2,21,9957,0.21090689966857487,62898,971,107,65,1143,64041,1.784794116269265,58978,745,47,55,847,59825,1.4157960718763059
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005025,Wuntho,ဝန်းသို,72528,737,67,63,867,73395,1.1812793787042715,37443,411,32,44,487,37930,1.2839441075665698,35085,326,35,19,380,35465,1.0714789228817143,11737,214,16,5,235,11972,1.962913464751086,60791,523,51,58,632,61423,1.0289305309086174,6236,128,7,3,138,6374,2.165045497332915,5501,86,9,2,97,5598,1.7327617006073597,31207,283,25,41,349,31556,1.1059703384459374,29584,240,26,17,283,29867,0.9475340677001373
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005026,Pinlebu,ပင်လည်ဘူး,110742,985,134,107,1226,111968,1.0949557016290368,58811,620,77,67,764,59575,1.282417121275703,51931,365,57,40,462,52393,0.8817971866470712,6906,49,3,5,57,6963,0.8186126669538992,103836,936,131,102,1169,105005,1.1132803199847627,3672,27,2,3,32,3704,0.8639308855291578,3234,22,1,2,25,3259,0.7671064743786438,55139,593,75,64,732,55871,1.3101609063736106,48697,343,56,38,437,49134,0.8894044856921888
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005027,Kale,ကလေး,344136,3604,540,293,4437,348573,1.2729040975634947,178468,2049,317,181,2547,181015,1.4070657127862332,165668,1555,223,112,1890,167558,1.1279676291194691,129205,1055,141,105,1301,130506,0.9968890319219039,214931,2549,399,188,3136,218067,1.4380901282633318,69099,609,76,65,750,69849,1.0737447923377572,60106,446,65,40,551,60657,0.9083865011457869,109369,1440,241,116,1797,111166,1.6165014482845474,105562,1109,158,72,1339,106901,1.2525607805352617
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005028,Kalewa,ကလေးဝ,55956,392,32,52,476,56432,0.8434930535866174,28447,217,21,32,270,28717,0.9402096319253404,27509,175,11,20,206,27715,0.7432798123759697,8777,26,7,9,42,8819,0.4762444721623767,47179,366,25,43,434,47613,0.9115157625018377,4631,11,5,4,20,4651,0.43001505052676847,4146,15,2,5,22,4168,0.527831094049904,23816,206,16,28,250,24066,1.0388099393334995,23363,160,9,15,184,23547,0.7814158916210133
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005029,Mingin,မင်းကင်း,103248,901,74,140,1115,104363,1.0683863054914098,53556,512,39,85,636,54192,1.1736049601417184,49692,389,35,55,479,50171,0.9547348069601962,3416,45,2,4,51,3467,1.4710124026535911,99832,856,72,136,1064,100896,1.0545512210593087,1854,30,1,3,34,1888,1.8008474576271187,1562,15,1,1,17,1579,1.0766307789740341,51702,482,38,82,602,52304,1.1509635974304069,48130,374,34,54,462,48592,0.9507737899242674
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005030,Tamu,တမူး,112569,1998,204,98,2300,114869,2.002280859065544,56605,1067,124,66,1257,57862,2.1724102174138467,55964,931,80,32,1043,57007,1.829599873699721,58528,1231,137,42,1410,59938,2.3524308452067135,54041,767,67,56,890,54931,1.6202144508565293,29930,679,84,29,792,30722,2.577957164247119,28598,552,53,13,618,29216,2.115279299014239,26675,388,40,37,465,27140,1.7133382461311717,27366,379,27,19,425,27791,1.5292720664963477
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005031,Mawlaik,မော်လိုက်,50356,747,142,69,958,51314,1.8669368983123515,25719,408,83,49,540,26259,2.056437792756769,24637,339,59,20,418,25055,1.6683296747156258,8447,80,17,12,109,8556,1.2739597942964003,41909,667,125,57,849,42758,1.9855933392581504,4099,40,8,8,56,4155,1.3477737665463296,4348,40,9,4,53,4401,1.2042717564189958,21620,368,75,41,484,22104,2.189648932319942,20289,299,50,16,365,20654,1.7672121622930181
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005032,Paungbyin,ဖေါင်းပြင်,111451,886,183,174,1243,112694,1.1029868493442418,58074,527,111,113,751,58825,1.2766680832979176,53377,359,72,61,492,53869,0.9133267742115132,9999,35,7,8,50,10049,0.49756194646233454,101452,851,176,166,1193,102645,1.1622582687904914,5116,20,2,6,28,5144,0.5443234836702955,4883,15,5,2,22,4905,0.44852191641182465,52958,507,109,107,723,53681,1.3468452525101993,48494,344,67,59,470,48964,0.9598888979658524
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005033,Hkamti,ခန္တီး,46471,1048,104,35,1187,47658,2.490662637962147,20136,542,46,18,606,20742,2.9216083309227656,26335,506,58,17,581,26916,2.158567394858077,11306,227,15,3,245,11551,2.121028482382478,35165,821,89,32,942,36107,2.6089123992577616,5543,119,7,1,127,5670,2.239858906525573,5763,108,8,2,118,5881,2.0064614861418124,14593,423,39,17,479,15072,3.1780785562632694,20572,398,50,15,463,21035,2.2010934157356785
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005034,Homalin,ဟုမ္မလင်း,255675,2079,195,257,2531,258206,0.9802250915935338,122904,1264,118,170,1552,124456,1.2470270617728354,132771,815,77,87,979,133750,0.7319626168224299,21015,178,10,17,205,21220,0.9660697455230914,234660,1901,185,240,2326,236986,0.981492577620619,10152,95,6,9,110,10262,1.0719158058857923,10863,83,4,8,95,10958,0.8669465230881548,112752,1169,112,161,1442,114194,1.262763367602501,121908,732,73,79,884,122792,0.7199166069450779
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005035,Lay Shi,လေရှီး,15764,486,53,19,558,16322,3.418698688886166,8114,225,24,9,258,8372,3.0817009077878645,7650,261,29,10,300,7950,3.7735849056603774,4066,105,2,3,110,4176,2.6340996168582373,11698,381,51,16,448,12146,3.688457105219826,2043,45,0,1,46,2089,2.2020105313547154,2023,60,2,2,64,2087,3.0666027791087687,6071,180,24,8,212,6283,3.3741843068597803,5627,201,27,8,236,5863,4.025243049633294
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005036,Lahe,လဟယ်,47916,506,72,32,610,48526,1.2570580719614228,23932,256,41,18,315,24247,1.2991297892522786,23984,250,31,14,295,24279,1.2150418056756869,4113,16,0,0,16,4129,0.3875030273674013,43803,490,72,32,594,44397,1.3379282383944862,1825,10,0,0,10,1835,0.544959128065395,2288,6,0,0,6,2294,0.26155187445510025,22107,246,41,18,305,22412,1.360878101017312,21696,244,31,14,289,21985,1.3145326358881055
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005037,Nanyun,နန်းယွန်း,51319,519,85,57,661,51980,1.271642939592151,24967,258,46,26,330,25297,1.3045025101790726,26352,261,39,31,331,26683,1.2404901997526516,5996,127,9,11,147,6143,2.3929676054045257,45323,392,76,46,514,45837,1.121364836267644,2666,49,3,6,58,2724,2.129221732745962,3330,78,6,5,89,3419,2.6031003217315005,22301,209,43,20,272,22573,1.2049794001683427,23022,183,33,26,242,23264,1.0402338376891334
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006001,Dawei,ထားဝယ်,141958,4409,461,136,5006,146964,3.4062763670014427,73291,2668,268,84,3020,76311,3.9574897459081915,68667,1741,193,52,1986,70653,2.8109209800008492,81106,2086,188,79,2353,83459,2.8193484225787513,60852,2323,273,57,2653,63505,4.177623809148886,42248,1280,112,51,1443,43691,3.3027396946739604,38858,806,76,28,910,39768,2.2882719774693223,31043,1388,156,33,1577,32620,4.834457388105457,29809,935,117,24,1076,30885,3.4838918568884574
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006002,Launglon,လောင်းလုံ,115049,2810,318,140,3268,118317,2.7620713845009592,60773,1707,196,83,1986,62759,3.1644863684889812,54276,1103,122,57,1282,55558,2.3074984700673173,4952,354,23,5,382,5334,7.161604799400075,110097,2456,295,135,2886,112983,2.554366586123576,2644,216,13,4,233,2877,8.098713938129997,2308,138,10,1,149,2457,6.064306064306065,58129,1491,183,79,1753,59882,2.9274239337363483,51968,965,112,56,1133,53101,2.1336697990621647
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006003,Thayetchaung,သရက်ချောင်း,99865,4944,671,182,5797,105662,5.4863621737237604,51670,3060,398,113,3571,55241,6.464401440958708,48195,1884,273,69,2226,50421,4.4148271553519365,10712,534,47,12,593,11305,5.24546660769571,89153,4410,624,170,5204,94357,5.515224095721568,5305,324,27,7,358,5663,6.321737594914357,5407,210,20,5,235,5642,4.165189649060617,46365,2736,371,106,3213,49578,6.480697083383759,42788,1674,253,64,1991,44779,4.446280622613279
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006004,Yebyu,ရေဖြူ,119014,3193,343,83,3619,122633,2.951081682744449,58296,1675,178,43,1896,60192,3.149920255183413,60718,1518,165,40,1723,62441,2.7594048782050256,7317,509,30,2,541,7858,6.884703486892339,111697,2684,313,81,3078,114775,2.6817686778479635,3608,285,16,1,302,3910,7.7237851662404085,3709,224,14,1,239,3948,6.053698074974671,54688,1390,162,42,1594,56282,2.83216658967343,57009,1294,151,39,1484,58493,2.5370557160685894
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006005,Myeik,မြိတ်,275768,7763,710,248,8721,284489,3.0654963812309086,139934,4427,402,134,4963,144897,3.425191687888638,135834,3336,308,114,3758,139592,2.692131354232334,111410,3304,309,118,3731,115141,3.2403748447555607,164358,4459,401,130,4990,169348,2.9465951767957104,57876,1964,176,69,2209,60085,3.6764583506698845,53534,1340,133,49,1522,55056,2.76445800639349,82058,2463,226,65,2754,84812,3.247182002546809,82300,1996,175,65,2236,84536,2.6450269707580203
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006006,Kyunsu,ကျွန်းစု,162667,8215,734,137,9086,171753,5.290155048237876,79003,4517,376,80,4973,83976,5.921930075259598,83664,3698,358,57,4113,87777,4.685737721726648,5472,72,4,0,76,5548,1.36986301369863,157195,8143,730,137,9010,166205,5.421016214915316,2449,44,1,0,45,2494,1.8043303929430634,3023,28,3,0,31,3054,1.015062213490504,76554,4473,375,80,4928,81482,6.04796151297219,80641,3670,355,57,4082,84723,4.81805412933914
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006007,Palaw,ပုလော,122271,6699,824,198,7721,129992,5.939596282848175,61955,3965,472,115,4552,66507,6.844392319605455,60316,2734,352,83,3169,63485,4.991730329999212,23472,1444,160,36,1640,25112,6.530742274609748,98799,5255,664,162,6081,104880,5.798054919908467,11812,898,109,23,1030,12842,8.020557545553652,11660,546,51,13,610,12270,4.9714751426242865,50143,3067,363,92,3522,53665,6.56293673716575,48656,2188,301,70,2559,51215,4.996583032314752
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006008,Tanintharyi,တနင်္သာရီ,99595,6408,684,166,7258,106853,6.792509335254976,47951,3622,382,81,4085,52036,7.850334383888077,51644,2786,302,85,3173,54817,5.788350329277414,5129,364,19,2,385,5514,6.982227058396809,94466,6044,665,164,6873,101339,6.782186522464204,2536,219,12,1,232,2768,8.38150289017341,2593,145,7,1,153,2746,5.571740713765477,45415,3403,370,80,3853,49268,7.82049200292279,49051,2641,295,84,3020,52071,5.799773386337885
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006009,Kawthoung,ကော့သောင်း,136507,3176,255,82,3513,140020,2.508927296100557,65982,1690,137,48,1875,67857,2.763163711923604,70525,1486,118,34,1638,72163,2.269861286254729,67512,1073,84,37,1194,68706,1.7378394900008733,68995,2103,171,45,2319,71314,3.251815912724009,33456,592,53,24,669,34125,1.9604395604395604,34056,481,31,13,525,34581,1.5181747202220872,32526,1098,84,24,1206,33732,3.575240128068303,36469,1005,87,21,1113,37582,2.961524133893885
MMR006,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006010,Bokpyin,ဘုတ်ပြင်း,79369,2089,201,59,2349,81718,2.8745196896644556,36808,1063,102,33,1198,38006,3.1521338735989057,42561,1026,99,26,1151,43712,2.633144216691069,10153,259,19,11,289,10442,2.7676690289216626,69216,1830,182,48,2060,71276,2.8901734104046244,4826,141,12,3,156,4982,3.1312725812926536,5327,118,7,8,133,5460,2.435897435897436,31982,922,90,30,1042,33024,3.155281007751938,37234,908,92,18,1018,38252,2.661298755620621
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009001,Magway,မကွေး,284376,4156,402,313,4871,289247,1.6840278377995277,151275,2441,250,178,2869,154144,1.861246626531036,133101,1715,152,135,2002,135103,1.4818323797399022,93305,611,69,53,733,94038,0.7794721282885642,191071,3545,333,260,4138,195209,2.1197793134537855,49714,363,40,31,434,50148,0.8654383026242323,43591,248,29,22,299,43890,0.6812485759854181,101561,2078,210,147,2435,103996,2.3414362090849647,89510,1467,123,113,1703,91213,1.8670584236896055
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009002,Yenangyaung,ရေနံချောင်း,131329,2445,251,202,2898,134227,2.1590291074076005,72156,1553,159,131,1843,73999,2.4905741969486073,59173,892,92,71,1055,60228,1.751676960881982,44315,695,60,50,805,45120,1.7841312056737588,87014,1750,191,152,2093,89107,2.348861481140651,24337,440,43,29,512,24849,2.060445088333535,19978,255,17,21,293,20271,1.445414631739924,47819,1113,116,102,1331,49150,2.708036622583927,39195,637,75,50,762,39957,1.9070500788347475
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009003,Chauk,ချောက်,181274,3313,364,238,3915,185189,2.1140564504371206,100402,2046,219,137,2402,102804,2.336484961674643,80872,1267,145,101,1513,82385,1.836499362748073,44390,606,48,32,686,45076,1.5218741680717012,136884,2707,316,206,3229,140113,2.3045684554609496,24354,397,28,16,441,24795,1.7785843920145192,20036,209,20,16,245,20281,1.2080272175928208,76048,1649,191,121,1961,78009,2.5138125088130856,60836,1058,125,85,1268,62104,2.0417364420971276
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009004,Taungdwingyi,တောင်တွင်းကြီး,252259,6710,648,243,7601,259860,2.9250365581466946,132747,3867,401,139,4407,137154,3.21317642941511,119512,2843,247,104,3194,122706,2.6029696999331735,45286,654,51,32,737,46023,1.6013732264302631,206973,6056,597,211,6864,213837,3.2099215757796826,23821,407,37,16,460,24281,1.8944854001070797,21465,247,14,16,277,21742,1.2740318277987306,108926,3460,364,123,3947,112873,3.4968504425327582,98047,2596,233,88,2917,100964,2.8891486074244286
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009005,Myothit,မြို့သစ်,154398,4410,453,250,5113,159511,3.2054215696723105,82440,2590,280,162,3032,85472,3.5473605391239236,71958,1820,173,88,2081,74039,2.8106808573859725,7869,177,24,10,211,8080,2.6113861386138613,146529,4233,429,240,4902,151431,3.237117895279038,4235,116,16,7,139,4374,3.1778692272519433,3634,61,8,3,72,3706,1.9427954668105774,78205,2474,264,155,2893,81098,3.567288959037214,68324,1759,165,85,2009,70333,2.856411641761335
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009006,Natmauk,နတ်မောက်,202155,4148,384,309,4841,206996,2.3386925351214516,111335,2482,218,187,2887,114222,2.5275341002608953,90820,1666,166,122,1954,92774,2.1061935456054495,14342,348,39,8,395,14737,2.680328425052589,187813,3800,345,301,4446,192259,2.3125055263992844,7732,211,16,4,231,7963,2.9009167399221396,6610,137,23,4,164,6774,2.421021552996752,103603,2271,202,183,2656,106259,2.4995529790417756,84210,1529,143,118,1790,86000,2.0813953488372094
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009007,Minbu,မင်းဘူး,183489,3865,543,285,4693,188182,2.4938623247707006,97086,2302,336,196,2834,99920,2.8362690152121695,86403,1563,207,89,1859,88262,2.1062291813011265,39056,414,51,38,503,39559,1.2715184913673248,144433,3451,492,247,4190,148623,2.8192137152392296,21126,238,33,22,293,21419,1.3679443484756524,17930,176,18,16,210,18140,1.1576626240352812,75960,2064,303,174,2541,78501,3.2369014407459775,68473,1387,189,73,1649,70122,2.3516157553977353
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009008,Pwintbyu,ပွင့်ဖြူ,159742,3286,393,271,3950,163692,2.413068445617379,84591,1946,225,190,2361,86952,2.7152911951421475,75151,1340,168,81,1589,76740,2.0706280948657807,6298,41,7,4,52,6350,0.8188976377952757,153444,3245,386,267,3898,157342,2.4774059056068944,3401,33,4,2,39,3440,1.1337209302325582,2897,8,3,2,13,2910,0.4467353951890034,81190,1913,221,188,2322,83512,2.780438739342849,72254,1332,165,79,1576,73830,2.134633617770554
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009009,Ngape,ငဖဲ,51596,445,60,41,546,52142,1.0471405009397414,26731,277,31,28,336,27067,1.241364022610559,24865,168,29,13,210,25075,0.8374875373878364,4047,15,2,1,18,4065,0.44280442804428044,47549,430,58,40,528,48077,1.0982382428188113,2169,10,1,1,12,2181,0.5502063273727648,1878,5,1,0,6,1884,0.3184713375796179,24562,267,30,27,324,24886,1.301936831953709,22987,163,28,13,204,23191,0.8796515889784831
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009010,Salin,စလင်း,230518,4473,698,344,5515,236033,2.3365376875267443,124051,2599,443,215,3257,127308,2.558362396707198,106467,1874,255,129,2258,108725,2.0767992641986663,12111,34,5,8,47,12158,0.3865767395953282,218407,4439,693,336,5468,223875,2.442434394193188,6563,19,2,3,24,6587,0.3643540306664642,5548,15,3,5,23,5571,0.41285227068748875,117488,2580,441,212,3233,120721,2.6780758940035287,100919,1859,252,124,2235,103154,2.1666634352521474
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009011,Sidoktaya,စေတုတ္တရာ,46258,1103,133,32,1268,47526,2.668013297984261,23447,644,75,22,741,24188,3.0635025632545063,22811,459,58,10,527,23338,2.2581198046105064,6320,162,26,6,194,6514,2.9782007982806262,39938,941,107,26,1074,41012,2.618745732956208,3180,98,12,2,112,3292,3.402187120291616,3140,64,14,4,82,3222,2.5450031036623217,20267,546,63,20,629,20896,3.010145482388974,19671,395,44,6,445,20116,2.212169417379201
MMR009,Magway,မကွေးတိုင်းဒေသကြီး,MMR009012,Thayet,သရက်,102249,1702,212,184,2098,104347,2.0105992505774006,53712,1009,123,118,1250,54962,2.2742986063098143,48537,693,89,66,848,49385,1.7171205831730283,19887,307,30,27,364,20251,1.7974421016246114,82362,1395,182,157,1734,84096,2.0619292237442925,10626,185,19,18,222,10848,2.0464601769911503,9261,122,11,9,142,9403,1.5101563330851857,43086,824,104,100,1028,44114,2.3303259736138187,39276,571,78,57,706,39982,1.765794607573408
