SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISWALK_N_T,DISWALK_YSOME_T,DISWALK_YLOT_T,DISWALK_YALL_T,DISWALK_Y_T,DISWALK_TOT_T,DISWALKR_T,DISWALK_N_F,DISWALK_YSOME_F,DISWALK_YLOT_F,DISWALK_YALL_F,DISWALK_Y_F,DISWALK_TOT_F,DISWALKR_F,DISWALK_N_M,DISWALK_YSOME_M,DISWALK_YLOT_M,DISWALK_YALL_M,DISWALK_Y_M,DISWALK_TOT_M,DISWALKR_M,DISWALK_N_U,DISWALK_YSOME_U,DISWALK_YLOT_U,DISWALK_YALL_U,DISWALK_Y_U,DISWALK_TOT_U,DISWALKR_U,DISWALK_N_R,DISWALK_YSOME_R,DISWALK_YLOT_R,DISWALK_YALL_R,DISWALK_Y_R,DISWALK_TOT_R,DISWALKR_R,DISWALK_N_FU,DISWALK_YSOME_FU,DISWALK_YLOT_FU,DISWALK_YALL_FU,DISWALK_Y_FU,DISWALK_TOT_FU,DISWALKR_FU,DISWALK_N_MU,DISWALK_YSOME_MU,DISWALK_YLOT_MU,DISWALK_YALL_MU,DISWALK_Y_MU,DISWALK_TOT_MU,DISWALKR_MU,DISWALK_N_FR,DISWALK_YSOME_FR,DISWALK_YLOT_FR,DISWALK_YALL_FR,DISWALK_Y_FR,DISWALK_TOT_FR,DISWALKR_FR,DISWALK_N_MR,DISWALK_YSOME_MR,DISWALK_YLOT_MR,DISWALK_YALL_MR,DISWALK_Y_MR,DISWALK_TOT_MR,DISWALKR_MR
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014007,Ywangan,ရွာငံ,81308,911,193,120,1224,82532,1.4830611156884603,40881,452,96,54,602,41483,1.4511968758286526,40427,459,97,66,622,41049,1.5152622475577968,4400,101,8,8,117,4517,2.5902147442993138,76908,810,185,112,1107,78015,1.4189578927129398,2237,51,5,4,60,2297,2.61210274270788,2163,50,3,4,57,2220,2.5675675675675675,38644,401,91,50,1034,40220,2.570860268523123,38264,409,94,62,565,38829,1.4550979937675448
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014008,Lawksawk,ရပ်စောက်,161609,2399,464,258,3121,164730,1.8946154313118437,78784,1278,220,122,1620,80404,2.0148251330779563,82825,1121,244,136,1501,84326,1.7799966795531628,37229,397,104,55,556,37785,1.471483392880773,124380,2002,360,203,2565,126945,2.020560085076214,17149,210,55,25,290,17439,1.6629393887264179,20080,187,49,30,266,20346,1.30738228644451,61635,1068,165,97,2560,65525,3.9069057611598623,62745,934,195,106,1235,63980,1.9302907158487026
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014009,Pinlaung,ပင်လောင်း,188591,2584,720,362,3666,192257,1.9068226384474949,94849,1500,360,190,2050,96899,2.115604908203387,93742,1084,360,172,1616,95358,1.6946664149835355,17342,107,23,18,148,17490,0.8461978273299028,171249,2477,697,344,3518,174767,2.012965834511092,8451,58,11,14,83,8534,0.9725802671666277,8891,49,12,4,65,8956,0.7257704332291202,86398,1442,349,176,3297,91662,3.596910388165216,84851,1035,348,168,1551,86402,1.7950973357098214
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014010,Pekon,ဖယ်ခုံ,102306,907,244,133,1284,103590,1.239501882421083,50647,484,106,60,650,51297,1.267130631420941,51659,423,138,73,634,52293,1.2123993651157898,16340,138,39,29,206,16546,1.2450139006406382,85966,769,205,104,1078,87044,1.238454115160149,8088,69,18,14,101,8189,1.2333618268408841,8252,69,21,15,105,8357,1.2564317338757929,42559,415,88,46,1562,44670,3.496753973584061,43407,354,117,58,529,43936,1.2040240349599418
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014011,Loilen,လွိုင်လင်,122882,1192,294,189,1675,124557,1.344765850173013,63126,628,133,111,872,63998,1.362542579455608,59756,564,161,78,803,60559,1.3259796231773973,40084,362,63,66,491,40575,1.2101047443006778,82798,830,231,123,1184,83982,1.4098259150770402,20302,181,25,35,241,20543,1.1731490045270896,19782,181,38,31,250,20032,1.248003194888179,42824,447,108,76,1822,45277,4.024118205711509,39974,383,123,47,553,40527,1.364522417153996
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014012,Laihka,လဲချား,47925,676,150,80,906,48831,1.8553787552988878,24695,370,75,45,490,25185,1.9456025411951559,23230,306,75,35,416,23646,1.7592827539541573,7879,81,20,21,122,8001,1.524809398825147,40046,595,130,59,784,40830,1.920156747489591,4087,49,8,12,69,4156,1.6602502406159771,3792,32,12,9,53,3845,1.378413524057217,20608,321,67,33,662,21691,3.0519570328707757,19438,274,63,26,363,19801,1.8332407454168982
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014013,Nansang,နမ့်စန်,115734,963,173,91,1227,116961,1.0490676379305923,57074,479,75,42,596,57670,1.033466273625802,58660,484,98,49,631,59291,1.064242465129615,32938,246,45,33,324,33262,0.9740845409175636,82796,717,128,58,903,83699,1.0788659362716402,16434,123,21,19,163,16597,0.9821051997348917,16504,123,24,14,161,16665,0.9660966096609661,40640,356,54,23,1244,42317,2.9397168986459343,42156,361,74,35,470,42626,1.1026134284239666
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014014,Kunhing,ကွန်ဟိန်း,52956,323,67,57,447,53403,0.8370316274366608,26566,149,33,32,214,26780,0.7991038088125466,26390,174,34,25,233,26623,0.8751831123464674,15192,116,20,32,168,15360,1.09375,37764,207,47,25,279,38043,0.7333806482138633,7639,55,11,18,84,7723,1.0876602356597178,7553,61,9,14,84,7637,1.0999083409715857,18927,94,22,14,563,19620,2.8695208970438326,18837,113,25,11,149,18986,0.7847887917412831
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014015,Kyethi,ကျေးသီး,73282,799,184,99,1082,74364,1.455005109999462,38359,433,94,54,581,38940,1.4920390344119157,34923,366,90,45,501,35424,1.4142953929539297,8215,84,19,12,115,8330,1.3805522208883554,65067,715,165,87,967,66034,1.4643971287518551,4240,44,9,5,58,4298,1.3494648673801768,3975,40,10,7,57,4032,1.4136904761904763,34119,389,85,49,653,35295,1.8501204136563254,30948,326,80,38,444,31392,1.4143730886850152
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014016,Mongkaing,မိုင်းကိုင်,73055,955,190,94,1239,74294,1.6676986028481438,38519,506,98,49,653,39172,1.6670070458490758,34536,449,92,45,586,35122,1.6684699049029097,10416,138,41,25,204,10620,1.92090395480226,62639,817,149,69,1035,63674,1.6254672236705718,5354,70,27,13,110,5464,2.013177159590044,5062,68,14,12,94,5156,1.8231186966640807,33165,436,71,36,842,34550,2.4370477568740956,29474,381,78,33,492,29966,1.6418607755456183
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014017,Monghsu,မိုင်းရှုး,71679,819,180,74,1073,72752,1.4748735429953816,35964,407,107,32,546,36510,1.495480690221857,35715,412,73,42,527,36242,1.454114011368026,12071,163,31,19,213,12284,1.7339628785411918,59608,656,149,55,860,60468,1.4222398624065622,6012,71,20,11,102,6114,1.6683022571148183,6059,92,11,8,111,6170,1.7990275526742303,29952,336,87,21,1211,31607,3.8314297465751253,29656,320,62,34,416,30072,1.3833466347432828
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014018,Langkho,လင်းခေး,38812,1191,218,90,1499,40311,3.718587978467416,19326,622,108,49,779,20105,3.8746580452623727,19486,569,110,41,720,20206,3.5632980302880335,9678,179,52,21,252,9930,2.5377643504531724,29134,1012,166,69,1247,30381,4.104539021098713,4840,92,28,11,131,4971,2.6352846509756587,4838,87,24,10,121,4959,2.4400080661423673,14486,530,80,38,978,16112,6.070009930486594,14648,482,86,31,599,15247,3.9286417000065583
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014019,Mongnai,မိုးနဲ,38698,495,168,75,738,39436,1.8713865503600773,19100,229,79,37,345,19445,1.7742350218565184,19598,266,89,38,393,19991,1.9658846480916412,19345,276,90,47,413,19758,2.0902925397307417,19353,219,78,28,325,19678,1.6515906088017076,9283,135,45,25,205,9488,2.1606239460370995,10062,141,45,22,208,10270,2.0253164556962027,9817,94,34,12,788,10745,7.333643555141927,9536,125,44,16,185,9721,1.903096389260364
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014020,Mawkmai,မောက်မယ်,33425,216,89,80,385,33810,1.1387163561076603,17072,107,44,41,192,17264,1.1121408711770158,16353,109,45,39,193,16546,1.166445062250695,5178,22,13,9,44,5222,0.8425890463423975,28247,194,76,71,341,28588,1.1928081712606686,2516,10,5,5,20,2536,0.7886435331230284,2662,12,8,4,24,2686,0.8935219657483247,14556,97,39,36,311,15039,2.067956646053594,13691,97,37,35,169,13860,1.2193362193362194
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014021,Mongpan,မိုင်းပန်,25511,287,87,41,415,25926,1.600709712257965,11930,113,36,18,167,12097,1.380507563858808,13581,174,51,23,248,13829,1.7933328512546098,8873,67,26,6,99,8972,1.1034329023629068,16638,220,61,35,316,16954,1.8638669340568597,4216,27,13,4,44,4260,1.0328638497652582,4657,40,13,2,55,4712,1.1672325976230902,7714,86,23,14,295,8132,3.6276438760452536,8924,134,38,21,193,9117,2.116924426894812
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015001,Lashio,လားရှိုး,320583,1876,547,399,2822,323405,0.8725900960096473,163423,1012,262,196,1470,164893,0.8914872068553548,157160,864,285,203,1352,158512,0.852932270112042,172637,1079,345,274,1698,174335,0.9739868643703214,147946,797,202,125,1124,149070,0.7540081840745959,89116,590,159,139,888,90004,0.9866228167636995,83521,489,186,135,810,84331,0.960500883423652,74307,422,103,57,583,75472,0.7724719101123595,73639,375,99,68,542,74181,0.7306453134899772
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015002,Hseni,သိန်းနီ,56133,361,94,74,529,56662,0.9336062969891639,27773,191,53,41,285,28058,1.0157530828997077,28360,170,41,33,244,28604,0.8530275485946022,9082,57,8,5,70,9152,0.7648601398601399,47051,304,86,69,459,47510,0.9661123973900232,4661,36,5,1,42,4703,0.8930469912821603,4421,21,3,4,28,4449,0.6293549112160036,23112,155,48,40,825,24180,3.411910669975186,23939,149,38,29,216,24155,0.894224798178431
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015003,Mongyai,မိုင်းရယ်,58771,403,138,64,605,59376,1.0189302074912423,30678,206,67,34,307,30985,0.9908020009682104,28093,197,71,30,298,28391,1.0496284033672643,6897,107,31,11,149,7046,2.114674992903775,51874,296,107,53,456,52330,0.8713930823619339,3367,60,16,9,85,3452,2.46234067207416,3530,47,15,2,64,3594,1.7807456872565388,27311,146,51,25,465,27998,1.6608329166369027,24563,150,56,28,234,24797,0.9436625398233657
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015004,Tangyan,တန့်ယန်း,171110,1256,271,168,1695,172805,0.9808743959954862,87906,658,141,77,876,88782,0.986686490504832,83204,598,130,91,819,84023,0.9747331087916403,33265,235,67,36,338,33603,1.005862571794185,137845,1021,204,132,1357,139202,0.9748423154839728,17110,136,37,15,188,17298,1.0868308474968205,16155,99,30,21,150,16305,0.9199632014719411,70796,522,104,62,910,72394,1.257010249468188,67049,499,100,70,669,67718,0.9879204938125756
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015005,Pangsang,ပန်ဆန်း,104421,985,348,218,1551,105972,1.4635941569471183,50135,506,181,109,796,50931,1.5628988238990005,54286,479,167,109,755,55041,1.3717047292018676,16279,65,5,6,76,16355,0.46468969734026294,88142,920,343,212,1475,89617,1.6458930783221932,8025,31,3,3,37,8062,0.4589431902753659,8254,34,2,3,39,8293,0.47027613650066324,42110,475,178,106,2723,45592,5.972539041937182,46032,445,165,106,716,46748,1.5316163258321212
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015006,Narphan,နားဖန့်,112714,2462,798,206,3466,116180,2.9833017731106906,54985,1301,420,105,1826,56811,3.2141662706166056,57729,1161,378,101,1640,59369,2.7623844093718946,946,23,1,0,24,970,2.4742268041237114,111768,2439,797,206,3442,115210,2.9875878829962677,458,14,1,0,15,473,3.171247357293869,488,9,0,0,9,497,1.8108651911468814,54527,1287,419,105,2570,58908,4.362735112378624,57241,1152,378,101,1631,58872,2.770417176246773
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015007,Pangwaun,ပန်ဝိုင်း,91276,3933,1618,270,5821,97097,5.995035891943108,45376,2014,792,124,2930,48306,6.0654991098414275,45900,1919,826,146,2891,48791,5.925273103646164,3328,81,23,4,108,3436,3.143189755529686,87948,3852,1595,266,5713,93661,6.099657274639391,1630,36,11,2,49,1679,2.9184038117927336,1698,45,12,2,59,1757,3.3579965850882187,43746,1978,781,122,3481,50108,6.9469944918975015,44202,1874,814,144,2832,47034,6.021176170429902
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015008,Mongmao,မိုင်းမော,69191,1105,330,57,1492,70683,2.110832873533947,33704,487,152,27,666,34370,1.9377363980215303,35487,618,178,30,826,36313,2.274667474458183,5535,86,30,4,120,5655,2.122015915119363,63656,1019,300,53,1372,65028,2.109860367841545,2694,48,16,2,66,2760,2.391304347826087,2841,38,14,2,54,2895,1.865284974093264,31010,439,136,25,820,32430,2.5285229725562752,32646,580,164,28,772,33418,2.3101322640493147
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015009,Muse,မူဆယ်,170619,835,201,154,1190,171809,0.6926296061323912,82803,424,109,71,604,83407,0.724159842699054,87816,411,92,83,586,88402,0.6628809302956946,93629,330,94,75,499,94128,0.5301291857895631,76990,505,107,79,691,77681,0.889535407628635,45511,163,51,34,248,45759,0.5419698857055443,48118,167,43,41,251,48369,0.5189274121854907,37292,261,58,37,1596,39244,4.0668637243909895,39698,244,49,42,335,40033,0.8368096320535559
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015010,Namhkan,နမ့်ခမ်း,105507,1083,290,154,1527,107034,1.4266494758674813,54841,646,152,80,878,55719,1.575764102011881,50666,437,138,74,649,51315,1.264737406216506,29937,251,48,33,332,30269,1.096831742046318,75570,832,242,121,1195,76765,1.556699016478864,15901,151,29,17,197,16098,1.2237545036650515,14036,100,19,16,135,14171,0.952649777715052,38940,495,123,63,851,40472,2.1026882783158727,36630,337,119,58,514,37144,1.383803575274607
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015011,Kutkai,ကွတ်ခိုင်,172374,1698,421,159,2278,174652,1.304307995327852,86012,910,208,80,1198,87210,1.3736956771012498,86362,788,213,79,1080,87442,1.2351044120674277,38960,555,90,33,678,39638,1.7104798425753065,133414,1143,331,126,1600,135014,1.1850622898366094,19577,321,46,16,383,19960,1.9188376753507015,19383,234,44,17,295,19678,1.4991360910661653,66435,589,162,64,1546,68796,2.2472236757951047,66979,554,169,62,785,67764,1.1584322058910337
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015012,Kyaukme,ကျောက်မဲ,169791,1641,408,269,2318,172109,1.3468209100047064,88041,928,236,155,1319,89360,1.4760519247985675,81750,713,172,114,999,82749,1.2072653445963093,44130,415,94,72,581,44711,1.2994565095837713,125661,1226,314,197,1737,127398,1.3634436961333773,22855,248,58,49,355,23210,1.5295131408875486,21275,167,36,23,226,21501,1.0511139016789917,65186,680,178,106,2031,68181,2.9788357460289525,60475,546,136,91,773,61248,1.262082027168234
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015013,Nawnghkio,နောင်ချို,147725,1516,373,228,2117,149842,1.412821505318936,72979,796,195,111,1102,74081,1.4875609130546295,74746,720,178,117,1015,75761,1.3397394437771413,18677,95,23,27,145,18822,0.7703750929763044,129048,1421,350,201,1972,131020,1.5051137230957106,9661,39,12,17,68,9729,0.6989413094871004,9016,56,11,10,77,9093,0.8468052347959968,63318,757,183,94,1744,66096,2.638586298717018,65730,664,167,107,938,66668,1.4069718605627888
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015014,Hsipaw,သီပေါ,174547,1103,279,229,1611,176158,0.914519919617616,89493,576,125,128,829,90322,0.9178273288899714,85054,527,154,101,782,85836,0.9110396570203645,20600,201,42,54,297,20897,1.4212566397090491,153947,902,237,175,1314,155261,0.8463168471155023,10537,103,25,30,158,10695,1.4773258532024311,10063,98,17,24,139,10202,1.3624779455008822,78956,473,100,98,1705,81332,2.0963458417351104,74991,429,137,77,643,75634,0.8501467593939234
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015015,Namtu,နမ္မတူ,49388,794,171,70,1035,50423,2.0526347103504357,25425,434,82,34,550,25975,2.1174205967276225,23963,360,89,36,485,24448,1.9838023560209423,13018,219,42,19,280,13298,2.1055797864340504,36370,575,129,51,755,37125,2.0336700336700337,6978,115,24,10,149,7127,2.0906412235162057,6040,104,18,9,131,6171,2.1228326041160264,18447,319,58,24,1072,19920,5.381526104417671,17923,256,71,27,354,18277,1.936860535098758
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015016,Namhsan,နမ့်ဆန်,70870,996,209,129,1334,72204,1.847543072405961,38770,559,109,58,726,39496,1.838160826412801,32100,437,100,71,608,32708,1.8588724471077411,4076,45,12,5,62,4138,1.4983083615273078,66794,951,197,124,1272,68066,1.8687744248229659,2120,28,5,3,36,2156,1.6697588126159555,1956,17,7,2,26,1982,1.3118062563067607,36650,531,104,55,1091,38431,2.838854050115792,30144,420,93,69,582,30726,1.8941612966217536
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015017,Mongmit,မိုးမိတ်,62034,973,232,91,1296,63330,2.0464234959734724,31036,563,139,47,749,31785,2.3564574484819882,30998,410,93,44,547,31545,1.7340307497226184,9968,245,38,9,292,10260,2.8460038986354776,52066,728,194,82,1004,53070,1.89184096476352,5290,160,25,7,192,5482,3.502371397300255,4678,85,13,2,100,4778,2.092925910422771,25746,403,114,40,1247,27550,4.526315789473685,26320,325,80,42,447,26767,1.6699667501027384
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015018,Mabein,မဘိမ်း,46532,623,176,67,866,47398,1.8270813114477404,22393,362,112,37,511,22904,2.231051344743276,24139,261,64,30,355,24494,1.4493345309055279,3170,53,12,6,71,3241,2.190681888306078,43362,570,164,61,795,44157,1.8003940485087304,1576,32,10,4,46,1622,2.8360049321824907,1594,21,2,2,25,1619,1.5441630636195183,20817,330,102,33,1022,22304,4.582137733142037,22545,240,62,28,330,22875,1.4426229508196722
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015019,Manton,မန်တုန်,37623,723,180,75,978,38601,2.533613118831118,19504,399,97,39,535,20039,2.6697939018913117,18119,324,83,36,443,18562,2.3865962719534535,4069,17,9,7,33,4102,0.8044856167723062,33554,706,171,68,945,34499,2.739209832169048,1994,9,5,4,18,2012,0.8946322067594433,2075,8,4,3,15,2090,0.7177033492822966,17510,390,92,35,982,19009,5.165974012309958,16044,316,79,33,428,16472,2.59834871296746
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015020,Kunlong,ကွမ်းလုံ,57693,734,199,148,1081,58774,1.8392486473610778,27342,380,88,64,532,27874,1.9085886489201405,30351,354,111,84,549,30900,1.7766990291262137,5466,55,14,14,83,5549,1.4957650027031897,52227,679,185,134,998,53225,1.8750587130108032,2754,28,5,6,39,2793,1.3963480128893664,2712,27,9,8,44,2756,1.5965166908563133,24588,352,83,58,596,25677,2.3211434357596294,27639,327,102,76,505,28144,1.7943433769187038
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015021,Hopang,ဟိုပန်,60131,754,130,85,969,61100,1.5859247135842882,29125,401,60,45,506,29631,1.7076710202153151,31006,353,70,40,463,31469,1.4712892052496107,20065,316,54,27,397,20462,1.9401818004105171,40066,438,76,58,572,40638,1.4075495841330774,9799,176,28,14,218,10017,2.1763002895078367,10266,140,26,13,179,10445,1.7137386309238871,19326,225,32,31,3667,23281,15.751041621923456,20740,213,44,27,284,21024,1.3508371385083713
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015022,Laukkaing,လောက်ကိုင်,92144,2070,512,124,2706,94850,2.852925672113864,43400,1104,257,56,1417,44817,3.1617466586340006,48744,966,255,68,1289,50033,2.5762996422361244,26302,226,31,14,271,26573,1.0198321604636285,65842,1844,481,110,2435,68277,3.5663547021691056,12591,104,13,9,126,12717,0.9907997169143666,13711,122,18,5,145,13856,1.0464780600461894,30809,1000,244,47,2615,34715,7.532766815497624,35033,844,237,63,1144,36177,3.1622301462255025
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015023,Konkyan,ကုန်းကြမ်း,57505,2129,348,80,2557,60062,4.257267490260064,27626,1127,199,39,1365,28991,4.708357766203305,29879,1002,149,41,1192,31071,3.836374754594316,1544,59,7,0,66,1610,4.099378881987578,55961,2070,341,80,2491,58452,4.261616368986519,690,31,5,0,36,726,4.958677685950414,854,28,2,0,30,884,3.3936651583710407,26936,1096,194,39,2620,30885,8.483082402460742,29025,974,147,41,1162,30187,3.8493391194885214
MMR222,Shan,ရှမ်းပြည်နယ်,MMR015024,Matman,မက်မန်း,19460,216,33,23,272,19732,1.3784715183458343,9511,115,20,18,153,9664,1.5831953642384107,9949,101,13,5,119,10068,1.181962653953119,292,0,0,0,0,292,0,19168,216,33,23,272,19440,1.3991769547325104,122,0,0,0,0,122,0,170,0,0,0,0,170,0,9389,115,20,18,221,9763,2.263648468708389,9779,101,13,5,119,9898,1.2022630834512023
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016001,Kengtung,ကျိုင်းတုံ,169761,1280,354,225,1859,171620,1.0832070854212794,82828,716,179,118,1013,83841,1.2082394055414416,86933,564,175,107,846,87779,0.9637840485765388,43680,430,106,73,609,44289,1.375059269796112,126081,850,248,152,1250,127331,0.981693381815897,21723,258,54,42,354,22077,1.6034787335235765,21957,172,52,31,255,22212,1.1480280929227444,61105,458,125,76,659,62423,1.0557006231677426,64976,392,123,76,591,65567,0.9013680662528407
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016002,Mongkhet,မိုင်းခတ်,43994,387,98,49,534,44528,1.1992454186130077,21370,211,51,23,285,21655,1.3160932809974601,22624,176,47,26,249,22873,1.0886197700345386,2783,27,12,5,44,2827,1.556420233463035,41211,360,86,44,490,41701,1.1750317738183735,1168,11,4,2,17,1185,1.4345991561181435,1615,16,8,3,27,1642,1.6443361753958587,20202,200,47,21,927,21397,4.332383044352012,21009,160,39,23,222,21231,1.0456408082520843
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016003,Mongyang,မိုင်းယန်း,105705,1387,369,184,1940,107645,1.8022202610432438,51575,714,193,88,995,52570,1.892714475936846,54130,673,176,96,945,55075,1.7158420335905582,4957,6,3,0,9,4966,0.18123238018525975,100748,1381,366,184,1931,102679,1.8806182374195308,2199,4,2,0,6,2205,0.27210884353741494,2758,2,1,0,3,2761,0.10865628395508872,49376,710,191,88,1337,51702,2.585973463308963,51372,671,175,96,942,52314,1.8006652139006767
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016005,Mongla,မိုင်းလား,42833,175,39,21,235,43068,0.5456487415250302,20697,81,14,10,105,20802,0.5047591577732911,22136,94,25,11,130,22266,0.5838498158627503,20383,57,8,5,70,20453,0.3422480809661174,22450,118,31,16,165,22615,0.7296042449701525,9400,22,2,1,25,9425,0.2652519893899204,10983,35,6,4,45,11028,0.40805223068552776,11297,59,12,9,616,11993,5.136329525556574,11153,59,19,7,85,11238,0.7563623420537462
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016006,Monghsat,မိုင်းဆတ်,102810,1294,390,155,1839,104649,1.7573029842616747,48487,631,174,83,888,49375,1.798481012658228,54323,663,216,72,951,55274,1.7205195932988384,9300,101,37,7,145,9445,1.5352038115404976,93510,1193,353,148,1694,95204,1.7793370026469475,4132,55,16,3,74,4206,1.759391345696624,5168,46,21,4,71,5239,1.3552204619202137,44355,576,158,80,1393,46562,2.9917099780937244,49155,617,195,68,880,50035,1.7587688617967425
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016007,Mongping,မိုင်းပျင်း,68272,373,126,62,561,68833,0.8150160533465054,33555,199,55,32,286,33841,0.8451286900505305,34717,174,71,30,275,34992,0.7858939186099679,8805,69,23,9,101,8906,1.1340669211767347,59467,304,103,53,460,59927,0.7676005807065263,4182,38,9,8,55,4237,1.2980882700023602,4623,31,14,1,46,4669,0.9852216748768473,29373,161,46,24,1045,30649,3.4095729061307054,30094,143,57,29,229,30323,0.7552023216700194
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016008,Mongton,မိုင်းတုံ,68501,1115,342,131,1588,70089,2.265690764599295,31029,515,163,58,736,31765,2.3170155831890447,37472,600,179,73,852,38324,2.223149984344014,9246,129,28,21,178,9424,1.8887945670628186,59255,986,314,110,1410,60665,2.324239676914201,4117,52,16,12,80,4197,1.9061234214915415,5129,77,12,9,98,5227,1.874880428544098,26912,463,147,46,1356,28924,4.688148250587747,32343,523,167,64,754,33097,2.2781520983774963
MMR222,Shan,ရှမ်းပြည်နယ်,MMR016009,Tachileik,တာချီလိတ်,175728,1087,307,191,1585,177313,0.8938994884751823,86373,567,153,96,816,87189,0.9358978770257715,89355,520,154,95,769,90124,0.8532688296125338,58368,246,81,72,399,58767,0.6789524733268671,117360,841,226,119,1186,118546,1.0004555193764446,29584,136,41,32,209,29793,0.7015070654180512,28784,110,40,40,190,28974,0.6557603368537309,56789,431,112,64,1237,58633,2.109733426568656,60571,410,114,55,579,61150,0.946852003270646
