SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISAF01,DISDD01,DISAF02,DISDD02,DISAF03,DISDD03,DISAF04,DISDD04,DISAF05,DISDD05,DISAF06,DISDD06,DISAF07,DISDD07,DISAF08,DISDD08,DISAF09,DISDD09,DISAF10,DISDD10,DISAF11,DISDD11,DISAF12,DISDD12,DISAF13,DISDD13,DISAF14,DISDD14,DISAF15,DISDD15,DISAF16,DISDD16,DISAF17,DISDD17
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017016,Labutta,လပွတ္တာ,3,0,886,0,258,0,386,0,17,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017017,Wakema,ဝါးခယ်မ,11,0,1363,0,210,0,901,0,58,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017018,Mawlamyinegyun,မော်လမြိုင်ကျွန်း,0,0,416,0,191,0,0,0,13,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017019,Maubin,မအူပင်,unknown,unknown,2267,0,623,2,1790,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,463,7,unknown,unknown,37,24,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017020,Pantanaw,ပန်းတနော်,5,0,2454,1,436,0,1296,0,184,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017021,Nyaungdon,ညောင်တုန်း,5,0,1512,0,105,0,476,0,56,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017022,Danubyu,ဓနုဖြူ,unknown,unknown,1148,0,172,0,256,0,unknown,unknown,unknown,unknown,unknown,unknown,184,0,unknown,unknown,unknown,unknown,53,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017023,Pyapon,ဖျာပုံ,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,2
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017024,Bogale,ဘိုကလေး,unknown,unknown,485,0,83,6,486,0,21,11,unknown,unknown,unknown,unknown,276,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017025,Kyaiklat,ကျိုက်လတ်,4,0,2033,0,215,0,1717,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017026,Dedaye,ဒေးဒရဲ,0,0,252,0,52,2,155,0,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018001,Zay Yar Thi Ri,ဇေယျာသီရိ,3,0,965,0,227,15,178,0,10,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018002,Za Bu Thi Ri,ဇမ္ဗူသီရိ,unknown,unknown,10,0,20,0,5,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018003,Tatkon,တပ်ကုန်း,205,0,2458,0,325,0,945,0,12,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018004,Det Khi Na Thi Ri,ဒက္ခိဏသီရိ,0,0,0,0,3,0,8,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018005,Poke Ba Thi Ri,ပုဗ္ဗသီရိ,unknown,unknown,484,0,292,0,101,0,22,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018006,Pyinmana,ပျဉ်းမနား,80,0,999,0,154,34,257,0,unknown,unknown,unknown,unknown,unknown,unknown,24,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018007,Lewe,လယ်ဝေး,75,0,2061,0,607,13,551,0,25,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018008,Oke Ta Ra Thi Ri,ဥတ္တရသီရိ,1,0,1397,0,79,0,424,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
